Class Index,Title,Description
82,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
63,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina"
35,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología"
173,universidad de zaragoza; departamento de anatomía e histología humanas; área de histología,universidad de zaragoza; departamento de anatomía e histología humanas; área de histología
0,universidad de zaragoza,universidad de zaragoza
87,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados
64,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes
74,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de teoría de la señal y comunicaciones,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de teoría de la señal y comunicaciones
0,universidad de zaragoza,universidad de zaragoza
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
0,universidad de zaragoza,universidad de zaragoza
247,"universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos; área de historia medieval","universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos; área de historia medieval"
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
191,"universidad de zaragoza; departamento de pediatría, radiología y medicina física; área de pediatría","universidad de zaragoza; departamento de pediatría, radiología y medicina física; área de pediatría"
82,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
147,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical"
19,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de ecología,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de ecología
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
1,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería mecánica,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería mecánica
206,universidad de zaragoza; departamento de unidad predepartamental de arquitectura; área de expresión gráfica arquitectónica,universidad de zaragoza; departamento de unidad predepartamental de arquitectura; área de expresión gráfica arquitectónica
117,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de métodos cuantitativos para la economíay la empresa,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de métodos cuantitativos para la economíay la empresa
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
170,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
107,universidad de zaragoza; departamento de física teórica; área de física teórica,universidad de zaragoza; departamento de física teórica; área de física teórica
0,universidad de zaragoza,universidad de zaragoza
90,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura
69,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
94,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados
115,universidad de zaragoza; departamento de historia del arte; área de historia del arte,universidad de zaragoza; departamento de historia del arte; área de historia del arte
34,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.
260,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de tecnologías del medio ambiente,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de tecnologías del medio ambiente
90,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura
79,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna
212,universidad de zaragoza; departamento de departamento de economìa y direcciûn de empresas,universidad de zaragoza; departamento de departamento de economìa y direcciûn de empresas
0,universidad de zaragoza,universidad de zaragoza
223,universidad de zaragoza; departamento de ciencias de la tierra; área de petrología y geoquímica,universidad de zaragoza; departamento de ciencias de la tierra; área de petrología y geoquímica
57,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática
252,universidad de zaragoza; departamento de psicología y sociología; área de psicología social,universidad de zaragoza; departamento de psicología y sociología; área de psicología social
69,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
224,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación
154,universidad de zaragoza; departamento de filosofía; área de filosofía,universidad de zaragoza; departamento de filosofía; área de filosofía
147,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical"
0,universidad de zaragoza,universidad de zaragoza
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
0,universidad de zaragoza,universidad de zaragoza
73,"universidad de zaragoza; departamento de anatomía patológica, medicina legal y forense y toxicología","universidad de zaragoza; departamento de anatomía patológica, medicina legal y forense y toxicología"
77,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal"
0,universidad de zaragoza,universidad de zaragoza
238,universidad de zaragoza; departamento de ciencias de la educación; área de teoría e historia de la educación,universidad de zaragoza; departamento de ciencias de la educación; área de teoría e historia de la educación
63,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina"
0,universidad de zaragoza,universidad de zaragoza
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
0,universidad de zaragoza,universidad de zaragoza
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
0,universidad de zaragoza,universidad de zaragoza
57,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
247,"universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos; área de historia medieval","universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos; área de historia medieval"
122,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal"
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
100,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
101,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas
261,universidad de zaragoza; departamento de filología española,universidad de zaragoza; departamento de filología española
229,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
204,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión plástica","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión plástica"
154,universidad de zaragoza; departamento de filosofía; área de filosofía,universidad de zaragoza; departamento de filosofía; área de filosofía
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
113,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
224,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
217,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil
252,universidad de zaragoza; departamento de psicología y sociología; área de psicología social,universidad de zaragoza; departamento de psicología y sociología; área de psicología social
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
69,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de lenguajes y sistemas informáticos
82,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de expresión gráfica de la ingeniería
63,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina"
22,universidad de zaragoza; departamento de química analítica; área de química analítica,universidad de zaragoza; departamento de química analítica; área de química analítica
209,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos; área de mecánica de fluidos,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos; área de mecánica de fluidos
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
85,universidad de zaragoza; departamento de fisiatría y enfermería; área de educación física y deportiva,universidad de zaragoza; departamento de fisiatría y enfermería; área de educación física y deportiva
0,universidad de zaragoza,universidad de zaragoza
117,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de métodos cuantitativos para la economíay la empresa,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de métodos cuantitativos para la economíay la empresa
0,universidad de zaragoza,universidad de zaragoza
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
188,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho"
0,universidad de zaragoza,universidad de zaragoza
47,universidad de zaragoza; departamento de métodos estadísticos; área de estadística e investigación operativa,universidad de zaragoza; departamento de métodos estadísticos; área de estadística e investigación operativa
0,universidad de zaragoza,universidad de zaragoza
221,universidad de zaragoza; departamento de derecho de la empresa; área de derecho financiero y tributario,universidad de zaragoza; departamento de derecho de la empresa; área de derecho financiero y tributario
158,universidad de zaragoza; departamento de ciencias de la tierra,universidad de zaragoza; departamento de ciencias de la tierra
64,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
215,universidad de zaragoza; departamento de física aplicada; área de física aplicada,universidad de zaragoza; departamento de física aplicada; área de física aplicada
259,"universidad de zaragoza; departamento de anatomía patológica, medicina legal y forense y toxicología; área de anatomía patológica","universidad de zaragoza; departamento de anatomía patológica, medicina legal y forense y toxicología; área de anatomía patológica"
249,universidad de zaragoza; departamento de física teórica; área de física de la tierra,universidad de zaragoza; departamento de física teórica; área de física de la tierra
0,universidad de zaragoza,universidad de zaragoza
147,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical"
170,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras
115,universidad de zaragoza; departamento de historia del arte; área de historia del arte,universidad de zaragoza; departamento de historia del arte; área de historia del arte
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
186,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de producción vegetal,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de producción vegetal
100,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular
4,universidad de zaragoza; departamento de matemática aplicada; área de matemática aplicada,universidad de zaragoza; departamento de matemática aplicada; área de matemática aplicada
193,universidad de zaragoza; departamento de anatomía e histología humanas,universidad de zaragoza; departamento de anatomía e histología humanas
60,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de proyectos de ingeniería,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de proyectos de ingeniería
57,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
0,universidad de zaragoza,universidad de zaragoza
14,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de tecnología electrónica,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de tecnología electrónica
138,universidad de zaragoza; departamento de unidad predepartamental de periodismo y de comunicación audiovisual y publicidad,universidad de zaragoza; departamento de unidad predepartamental de periodismo y de comunicación audiovisual y publicidad
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
44,universidad de zaragoza; departamento de física aplicada; área de optica,universidad de zaragoza; departamento de física aplicada; área de optica
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
189,universidad de zaragoza; departamento de química orgánica,universidad de zaragoza; departamento de química orgánica
147,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión musical"
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
227,universidad de zaragoza; departamento de matemáticas; área de didáctica de la matemática,universidad de zaragoza; departamento de matemáticas; área de didáctica de la matemática
0,universidad de zaragoza,universidad de zaragoza
224,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación
244,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
15,universidad de zaragoza; departamento de farmacología y fisiología; área de fisiología,universidad de zaragoza; departamento de farmacología y fisiología; área de fisiología
260,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de tecnologías del medio ambiente,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de tecnologías del medio ambiente
120,universidad de zaragoza; departamento de contabilidad y finanzas; área de economía financiera y contabilidad,universidad de zaragoza; departamento de contabilidad y finanzas; área de economía financiera y contabilidad
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
0,universidad de zaragoza,universidad de zaragoza
94,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados
0,universidad de zaragoza,universidad de zaragoza
87,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados
0,universidad de zaragoza,universidad de zaragoza
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
34,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
229,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación
105,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos
219,universidad de zaragoza; departamento de derecho público; área de derecho administrativo,universidad de zaragoza; departamento de derecho público; área de derecho administrativo
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
121,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de ingenieria telematica,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de ingenieria telematica
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
0,universidad de zaragoza,universidad de zaragoza
12,"universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de obstetricia y ginecología","universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de obstetricia y ginecología"
0,universidad de zaragoza,universidad de zaragoza
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
88,"universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública; área de medicina preventiva y salud pública","universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública; área de medicina preventiva y salud pública"
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
0,universidad de zaragoza,universidad de zaragoza
216,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar,universidad de zaragoza; departamento de ciencias de la educación; área de didáctica y organización escolar
227,universidad de zaragoza; departamento de matemáticas; área de didáctica de la matemática,universidad de zaragoza; departamento de matemáticas; área de didáctica de la matemática
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
94,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados
217,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil
242,universidad de zaragoza; departamento de departamento de informática e ingeniería de sistemas de la universidad de zaragoza,universidad de zaragoza; departamento de departamento de informática e ingeniería de sistemas de la universidad de zaragoza
122,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal"
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
57,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática
5,universidad de zaragoza; departamento de ciencias de la documentación e historia de la ciencia; área de biblioteconomía y documentación,universidad de zaragoza; departamento de ciencias de la documentación e historia de la ciencia; área de biblioteconomía y documentación
101,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
137,universidad de zaragoza; departamento de derecho de la empresa; área de derecho del trabajo y de la seguridad social,universidad de zaragoza; departamento de derecho de la empresa; área de derecho del trabajo y de la seguridad social
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
0,universidad de zaragoza,universidad de zaragoza
109,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de filosofía del derecho","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de filosofía del derecho"
0,universidad de zaragoza,universidad de zaragoza
38,universidad de zaragoza; departamento de psicología y sociología; área de sociología,universidad de zaragoza; departamento de psicología y sociología; área de sociología
224,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación
0,universidad de zaragoza,universidad de zaragoza
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
170,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras
38,universidad de zaragoza; departamento de psicología y sociología; área de sociología,universidad de zaragoza; departamento de psicología y sociología; área de sociología
116,"universidad de zaragoza; departamento de anatomía, embriología y genética animal; área de genética","universidad de zaragoza; departamento de anatomía, embriología y genética animal; área de genética"
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
0,universidad de zaragoza,universidad de zaragoza
221,universidad de zaragoza; departamento de derecho de la empresa; área de derecho financiero y tributario,universidad de zaragoza; departamento de derecho de la empresa; área de derecho financiero y tributario
159,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos
0,universidad de zaragoza,universidad de zaragoza
77,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal"
116,"universidad de zaragoza; departamento de anatomía, embriología y genética animal; área de genética","universidad de zaragoza; departamento de anatomía, embriología y genética animal; área de genética"
101,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas,universidad de zaragoza; departamento de dirección y organización de empresas; área de organización de empresas
180,"universidad de zaragoza; departamento de física teórica; área de física atómica, molecular y nuclear","universidad de zaragoza; departamento de física teórica; área de física atómica, molecular y nuclear"
192,universidad de zaragoza; departamento de geografía y ordenación del territorio; área de análisis geográfico regional,universidad de zaragoza; departamento de geografía y ordenación del territorio; área de análisis geográfico regional
174,universidad de zaragoza; departamento de ciencias de la educación,universidad de zaragoza; departamento de ciencias de la educación
0,universidad de zaragoza,universidad de zaragoza
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
36,universidad de zaragoza; departamento de matemáticas; área de geometría y topología,universidad de zaragoza; departamento de matemáticas; área de geometría y topología
