Class Index,Title,Description
5,análisis molecular de variación de polimorfismos str autosómicos y de cromosoma «y» en grupos étnicos de ecuador,"la genética forense es una de las ramas de la biomedicina que ha mostrado un vertiginoso desarrollo científico. a raíz de este crecimiento, numerosas organizaciones internacionales oficiales han adoptado sistemas de análisis de adn que pudieran ser transferidos y equiparados en distintos países, para favorecer el intercambio de información científica, técnica y pericial, sobre todo en la resolución de caso judiciales como estudios de paternidad y de criminalística forense. dicho trabajo no podría ser ejecutado sin contar con bases de datos poblacionales amplias y adecuadamente estudiadas. en este trabajo se analizaró un total de 1438 muestras de 4 grupos étnicos de ecuador, entre ellos mestizos, amerindios kichwas, amerindios waorani y negros afroamericanos; se analizó por técnicas manuales y electroforesis capilar 20 microsatélites autonómicos d3s1358, humfga, d21s11, penta e, penta d, humvwa, d8s1179, d7s820, d13s317, d5s818, d16s539, humth01, humcsf1po, humtpox, humf13a01, humf13b, humlpl, humhprtb, humfes/fps y amelogenina; se analizaron también por electroforesis capilar 12 microsatélites del cromosoma y como dys19, dys385 a/b, dys 389i, dys389ii, dys390, dys391, dys392, dys392, dys393, dys437, dys438 y dys439. todos los grupos étnicos analizados mostraron estar en equilibrio de hardy-weinberg para todos los strs autosómicos analizados. la utilización en forma conjunta de 15 strs autosómicos (en formato multiplex) ha demostrado poseer una elevada variabilidad y ofrece un poder de discriminación (pd) conjunto superior a 0,99999999 y de poder de exclusión a priori (mec) siempre por encima de 0,99999925, la probabilidad de matching combinado encontrado es de 1 en 1.27 x 1017 para mestizos. se ha confirmado y cuantificado que mestizos y afroecuatorianos son poblaciones trihíbridas, con proporciones variables de contribución de amerindios, europeos y africanos. como se observa a partir de cromosoma «y», la contribución de los varones europeos (claramente los españoles en el caso de los mestizos) fue mucho mayor que cuando las estimaciones de mezcla se calcularon a partir de los strs autosómicos. se ha confirmado y cuantificado con los marcadores strs autosómicos que mestizos y afroecuatorianos son poblaciones trihíbridas. los mestizos contienen ~73% de cromosomas autosómicos de origen amerindio, un ~19% europeo putativo y ~8% origen africano. los afroecuatorianos se pueden estimar en el ~57% africanos, ~28% europeos y ~15% nativos americanos. en mestizos, amerindios kichwas y negros afroamericanos, la diversidad haplotípica del cromosoma «y» es alta y bastante próxima a uno; se debe observar que este parámetro, en los sistemas haploides como adn mitocondial y el cromosoma «y», es numéricamente idéntico a los parámetros forenses de información a priori como el poder de discriminación o el poder de exclusión en los casos de paternidad. se confirma que los mestizos tienen una corta distancia genética con los españoles y con las poblaciones caucasoides de la península ibérica, mientras que los kichwas claramente nativos del nuevo continente se aproximan a la mayoría de poblaciones urbanas de centroamérica y del área andina, en aquellos sitios donde existe una clara presencia indígena. siete haplotipos diferentes fueron compartidos entre kichwas y mestizos, uno entre mestizos y afroecuatorianos y uno entre kichwas, afroecuatorianos y mestizos. este último resulta ser el haplotipo más frecuente en los europeos y, particularmente, en los españoles. el número total de haplotipos diferentes es 276 en toda la muestra analizada. los mestizos muestran una distancia corta a los kickwas, pero su distancia a los españoles es claramente más corta que entre los kichwas y los españoles. también es este el caso para su respectiva distancia a los guineanos. esto es consistente con un triple origen genético para los mestizo: amerindios, europeos y africanos, como se demuestra por los strs en el cromosoma «y» . los afroecuatorianos son los más próximos a los guineanos pero están más próximos a los kichwas y a los españoles que lo que lo están los guineanos. con diferentes proporciones de mezcla, el modelo de triple origen propuesto para los mestizos también aplica a los afroecuatorianos. la herencia haplotípica y la gran posibilidad de combinaciones que ofrecen estos marcadores advierte de la posible existencia de composiciones alélicas todavía sin analizar, y de aquellas en las que se desconoce la frecuencia real. la colaboración de todos los laboratorios forenses permitirá seguir ampliando la base de datos para el cromosoma y, de este modo se podrá aumentar la precisión estadística a la hora de interpretar los resultados de la investigación de la individualidad biológica en la rutina forense. los datos obtenidos son de enorma valor antropológico y permitirán trazar mejor la historia de ecuador en busca de los orígnes de los actuales pobladores del nuevo mundo."
6,"inclusiones asintóticas del ln-cubo y de lpn, 0<p<2 en espacios de dimensión finita","se tratan dos cuestiones dentro de la teoría local en espacios de banach . mediante el uso de nuevas desigualdades de desviación, se consiguen inclusiones métricas del cubo y lineales del espacio lpn "
0,la contabilidad en la interacción empresa-medio ambiente. su contribución a la gestión medioambiental,"el objetivo de la tesis es investigar las funciones y contribuciones de los contables en la protección del medio ambiente en el ámbito de la gestión empresarial. en la 1ª parte analizamos la relación economía-medio ambiente. la 2ª parte ofrece una visión más pragmática de las funciones específicas de la contabilidad en la consideración del medio ambiente en la gestión, proponiendo algunas técnicas o herramientas de gestión. finalmente en la 3ª parte, se realiza un estudio empírico a empresas de los sectores químico y petrolífero, para contrastar la aplicación de lo anterior. como conclusión general, podemos señalar que el papel desempeñado por la contabilidad en la gestión medioambiental de las empresas es bastante reducido. los contables deben asumir un papel activo aprovechando sus conocimientos de la gestión económico-financiera y desempeñar funciones como diseñar y aplicar de sistemas y técnicas de control, elaborar, presentar y analizar información para la gestión medioambiental. the objective of this research is to investigate possible roles and contributions of the accountants in the protection of the environment in the field of business management. in part 1 we analyze the relationship economy-environment. in part 2 provides a more pragmatic view of the specific functions of accounting in consideration of the environment in the management, offering some technical or management tools. finally the 3rd part, we carry out an empirical study to companies in the chemical and petroleum sector, to discuss the practical implementation proposals made at previous parties. as a conclusion, we note that the role played by accounting in the environmental management of enterprises is fairly low. accountants must assume a more active role using their economic and financial management experience. its main functions: the design and implementation of systems and control techniques, and in the preparation, presentation and analysis of information for the environmental management system. "
8,la contabilidad en la interacción empresa-medio ambiente. su contribución a la gestión medioambiental,"el objetivo de la tesis es investigar las funciones y contribuciones de los contables en la protección del medio ambiente en el ámbito de la gestión empresarial. en la 1ª parte analizamos la relación economía-medio ambiente. la 2ª parte ofrece una visión más pragmática de las funciones específicas de la contabilidad en la consideración del medio ambiente en la gestión, proponiendo algunas técnicas o herramientas de gestión. finalmente en la 3ª parte, se realiza un estudio empírico a empresas de los sectores químico y petrolífero, para contrastar la aplicación de lo anterior. como conclusión general, podemos señalar que el papel desempeñado por la contabilidad en la gestión medioambiental de las empresas es bastante reducido. los contables deben asumir un papel activo aprovechando sus conocimientos de la gestión económico-financiera y desempeñar funciones como diseñar y aplicar de sistemas y técnicas de control, elaborar, presentar y analizar información para la gestión medioambiental. the objective of this research is to investigate possible roles and contributions of the accountants in the protection of the environment in the field of business management. in part 1 we analyze the relationship economy-environment. in part 2 provides a more pragmatic view of the specific functions of accounting in consideration of the environment in the management, offering some technical or management tools. finally the 3rd part, we carry out an empirical study to companies in the chemical and petroleum sector, to discuss the practical implementation proposals made at previous parties. as a conclusion, we note that the role played by accounting in the environmental management of enterprises is fairly low. accountants must assume a more active role using their economic and financial management experience. its main functions: the design and implementation of systems and control techniques, and in the preparation, presentation and analysis of information for the environmental management system. "
3,complex systems: nonlinearity and structural complexity in spatially extended and discrete systems,"resumen esta tesis doctoral aborda el estudio de sistemas de muchos elementos (sistemas discretos) interactuantes. la fenomenología presente en estos sistemas esta dada por la presencia de dos ingredientes fundamentales: (i) complejidad dinámica: las ecuaciones del movimiento que rigen la evolución de los constituyentes son no lineales de manera que raramente podremos encontrar soluciones analíticas. en el espacio de fases de estos sistemas pueden coexistir diferentes tipos de trayectorias dinámicas (multiestabilidad) y su topología puede variar enormemente dependiendo de dos parámetros usados en las ecuaciones. la conjunción de dinámica no lineal y sistemas de muchos grados de libertad (como los que aquí se estudian) da lugar a propiedades emergentes como la existencia de soluciones localizadas en el espacio, sincronización, caos espacio-temporal, formación de patrones, etc... (ii) complejidad estructural: se refiere a la existencia de un alto grado de aleatoriedad en el patrón de las interacciones entre los componentes. en la mayoría de los sistemas estudiados esta aleatoriedad se presenta de forma que la descripción de la influencia del entorno sobre un único elemento del sistema no puede describirse mediante una aproximación de campo medio. el estudio de estos dos ingredientes en sistemas extendidos se realizará de forma separada (partes i y ii de esta tesis) y conjunta (parte iii). si bien en los dos primeros casos la fenomenología introducida por cada fuente de complejidad viene siendo objeto de amplios estudios independientes a lo largo de los últimos años, la conjunción de ambas da lugar a un campo abierto y enormemente prometedor, donde la interdisciplinariedad concerniente a los campos de aplicación implica un amplio esfuerzo de diversas comunidades científicas. en particular, este es el caso del estudio de la dinámica en sistemas biológicos cuyo análisis es difícil de abordar con técnicas exclusivas de la bioquímica, la física estadística o la física matemática. en definitiva, el objetivo marcado en esta tesis es estudiar por separado dos fuentes de complejidad inherentes a muchos sistemas de interés para, finalmente, estar en disposición de atacar con nuevas perspectivas problemas relevantes para la física de procesos celulares, la neurociencia, dinámica evolutiva, etc... "
8,análisis molecular de variación de polimorfismos str autosómicos y de cromosoma «y» en grupos étnicos de ecuador,"la genética forense es una de las ramas de la biomedicina que ha mostrado un vertiginoso desarrollo científico. a raíz de este crecimiento, numerosas organizaciones internacionales oficiales han adoptado sistemas de análisis de adn que pudieran ser transferidos y equiparados en distintos países, para favorecer el intercambio de información científica, técnica y pericial, sobre todo en la resolución de caso judiciales como estudios de paternidad y de criminalística forense. dicho trabajo no podría ser ejecutado sin contar con bases de datos poblacionales amplias y adecuadamente estudiadas. en este trabajo se analizaró un total de 1438 muestras de 4 grupos étnicos de ecuador, entre ellos mestizos, amerindios kichwas, amerindios waorani y negros afroamericanos; se analizó por técnicas manuales y electroforesis capilar 20 microsatélites autonómicos d3s1358, humfga, d21s11, penta e, penta d, humvwa, d8s1179, d7s820, d13s317, d5s818, d16s539, humth01, humcsf1po, humtpox, humf13a01, humf13b, humlpl, humhprtb, humfes/fps y amelogenina; se analizaron también por electroforesis capilar 12 microsatélites del cromosoma y como dys19, dys385 a/b, dys 389i, dys389ii, dys390, dys391, dys392, dys392, dys393, dys437, dys438 y dys439. todos los grupos étnicos analizados mostraron estar en equilibrio de hardy-weinberg para todos los strs autosómicos analizados. la utilización en forma conjunta de 15 strs autosómicos (en formato multiplex) ha demostrado poseer una elevada variabilidad y ofrece un poder de discriminación (pd) conjunto superior a 0,99999999 y de poder de exclusión a priori (mec) siempre por encima de 0,99999925, la probabilidad de matching combinado encontrado es de 1 en 1.27 x 1017 para mestizos. se ha confirmado y cuantificado que mestizos y afroecuatorianos son poblaciones trihíbridas, con proporciones variables de contribución de amerindios, europeos y africanos. como se observa a partir de cromosoma «y», la contribución de los varones europeos (claramente los españoles en el caso de los mestizos) fue mucho mayor que cuando las estimaciones de mezcla se calcularon a partir de los strs autosómicos. se ha confirmado y cuantificado con los marcadores strs autosómicos que mestizos y afroecuatorianos son poblaciones trihíbridas. los mestizos contienen ~73% de cromosomas autosómicos de origen amerindio, un ~19% europeo putativo y ~8% origen africano. los afroecuatorianos se pueden estimar en el ~57% africanos, ~28% europeos y ~15% nativos americanos. en mestizos, amerindios kichwas y negros afroamericanos, la diversidad haplotípica del cromosoma «y» es alta y bastante próxima a uno; se debe observar que este parámetro, en los sistemas haploides como adn mitocondial y el cromosoma «y», es numéricamente idéntico a los parámetros forenses de información a priori como el poder de discriminación o el poder de exclusión en los casos de paternidad. se confirma que los mestizos tienen una corta distancia genética con los españoles y con las poblaciones caucasoides de la península ibérica, mientras que los kichwas claramente nativos del nuevo continente se aproximan a la mayoría de poblaciones urbanas de centroamérica y del área andina, en aquellos sitios donde existe una clara presencia indígena. siete haplotipos diferentes fueron compartidos entre kichwas y mestizos, uno entre mestizos y afroecuatorianos y uno entre kichwas, afroecuatorianos y mestizos. este último resulta ser el haplotipo más frecuente en los europeos y, particularmente, en los españoles. el número total de haplotipos diferentes es 276 en toda la muestra analizada. los mestizos muestran una distancia corta a los kickwas, pero su distancia a los españoles es claramente más corta que entre los kichwas y los españoles. también es este el caso para su respectiva distancia a los guineanos. esto es consistente con un triple origen genético para los mestizo: amerindios, europeos y africanos, como se demuestra por los strs en el cromosoma «y» . los afroecuatorianos son los más próximos a los guineanos pero están más próximos a los kichwas y a los españoles que lo que lo están los guineanos. con diferentes proporciones de mezcla, el modelo de triple origen propuesto para los mestizos también aplica a los afroecuatorianos. la herencia haplotípica y la gran posibilidad de combinaciones que ofrecen estos marcadores advierte de la posible existencia de composiciones alélicas todavía sin analizar, y de aquellas en las que se desconoce la frecuencia real. la colaboración de todos los laboratorios forenses permitirá seguir ampliando la base de datos para el cromosoma y, de este modo se podrá aumentar la precisión estadística a la hora de interpretar los resultados de la investigación de la individualidad biológica en la rutina forense. los datos obtenidos son de enorma valor antropológico y permitirán trazar mejor la historia de ecuador en busca de los orígnes de los actuales pobladores del nuevo mundo."
7,la encrucijada de la violencia política armada en la segunda mitad del siglo xx en colombia y españa: eln y eta,"la investigación analiza las condiciones que permitieron el surgimiento y consolidación de la violencia política armada en colombia y españa durante la segunda mitad del siglo xx, preguntándonos: ¿qué contextos sociales y condiciones discursivo-simbólicas hicieron posible que un determinado grupo social generase unas prácticas sociales ligadas a la violencia política armada? para ello utilizamos el estudio comparado de dos organizaciones armadas, el ejército de liberación nacional (eln) y euskadi ta askatasuna (eta) para investigar este fenómeno social. defendemos la tesis de que en el nacimiento del eln y eta incidieron tanto factores internos como externos, pero fueron los factores externos o el ambiente internacional determinantes para que unos sectores minoritarios de la población de estos países, tomasen conciencia de sus posibilidades para la toma del poder por la vía de la lucha armada; y se sirvieron del marxismo para hacerlo confluir con una larga tradición de lucha de las gentes de estos territorios. "
4,los elementos configuradores del concepto de asociación en derecho español,"con los escasos datos que proporciona el derecho positivo vigente hasta 1998, las aportaciones de doctrina y jurisprudencia, y la observación del tratamiento que recibe esta figura en derecho comparado, se puede realizar un estudio de los elementos que configuran el concepto de asociación en el derecho español, desde una perspectiva que a su vez atienda a la esencia del fenómeno jurídico de la asociación, y a las líneas propuestas por la doctrina y el propio legislador de lege ferenda. ello permitirá deslindar la asociación de figuras afines que aparecen en nuestro sistema y acercarse a muchas cuestiones suscitadas por su regulación jurídica, que en la mayoría de los casos, carecen de respuesta legal adecuada. por otra parte, la vida se ha ido adelantando a la norma (en este caso a la reforma de la norma) y ha ido marcando un camino que a buen seguro, el legislador hará suyo."
5,análisis molecular de variación de polimorfismos str autosómicos y de cromosoma «y» en grupos étnicos de ecuador,"la genética forense es una de las ramas de la biomedicina que ha mostrado un vertiginoso desarrollo científico. a raíz de este crecimiento, numerosas organizaciones internacionales oficiales han adoptado sistemas de análisis de adn que pudieran ser transferidos y equiparados en distintos países, para favorecer el intercambio de información científica, técnica y pericial, sobre todo en la resolución de caso judiciales como estudios de paternidad y de criminalística forense. dicho trabajo no podría ser ejecutado sin contar con bases de datos poblacionales amplias y adecuadamente estudiadas. en este trabajo se analizaró un total de 1438 muestras de 4 grupos étnicos de ecuador, entre ellos mestizos, amerindios kichwas, amerindios waorani y negros afroamericanos; se analizó por técnicas manuales y electroforesis capilar 20 microsatélites autonómicos d3s1358, humfga, d21s11, penta e, penta d, humvwa, d8s1179, d7s820, d13s317, d5s818, d16s539, humth01, humcsf1po, humtpox, humf13a01, humf13b, humlpl, humhprtb, humfes/fps y amelogenina; se analizaron también por electroforesis capilar 12 microsatélites del cromosoma y como dys19, dys385 a/b, dys 389i, dys389ii, dys390, dys391, dys392, dys392, dys393, dys437, dys438 y dys439. todos los grupos étnicos analizados mostraron estar en equilibrio de hardy-weinberg para todos los strs autosómicos analizados. la utilización en forma conjunta de 15 strs autosómicos (en formato multiplex) ha demostrado poseer una elevada variabilidad y ofrece un poder de discriminación (pd) conjunto superior a 0,99999999 y de poder de exclusión a priori (mec) siempre por encima de 0,99999925, la probabilidad de matching combinado encontrado es de 1 en 1.27 x 1017 para mestizos. se ha confirmado y cuantificado que mestizos y afroecuatorianos son poblaciones trihíbridas, con proporciones variables de contribución de amerindios, europeos y africanos. como se observa a partir de cromosoma «y», la contribución de los varones europeos (claramente los españoles en el caso de los mestizos) fue mucho mayor que cuando las estimaciones de mezcla se calcularon a partir de los strs autosómicos. se ha confirmado y cuantificado con los marcadores strs autosómicos que mestizos y afroecuatorianos son poblaciones trihíbridas. los mestizos contienen ~73% de cromosomas autosómicos de origen amerindio, un ~19% europeo putativo y ~8% origen africano. los afroecuatorianos se pueden estimar en el ~57% africanos, ~28% europeos y ~15% nativos americanos. en mestizos, amerindios kichwas y negros afroamericanos, la diversidad haplotípica del cromosoma «y» es alta y bastante próxima a uno; se debe observar que este parámetro, en los sistemas haploides como adn mitocondial y el cromosoma «y», es numéricamente idéntico a los parámetros forenses de información a priori como el poder de discriminación o el poder de exclusión en los casos de paternidad. se confirma que los mestizos tienen una corta distancia genética con los españoles y con las poblaciones caucasoides de la península ibérica, mientras que los kichwas claramente nativos del nuevo continente se aproximan a la mayoría de poblaciones urbanas de centroamérica y del área andina, en aquellos sitios donde existe una clara presencia indígena. siete haplotipos diferentes fueron compartidos entre kichwas y mestizos, uno entre mestizos y afroecuatorianos y uno entre kichwas, afroecuatorianos y mestizos. este último resulta ser el haplotipo más frecuente en los europeos y, particularmente, en los españoles. el número total de haplotipos diferentes es 276 en toda la muestra analizada. los mestizos muestran una distancia corta a los kickwas, pero su distancia a los españoles es claramente más corta que entre los kichwas y los españoles. también es este el caso para su respectiva distancia a los guineanos. esto es consistente con un triple origen genético para los mestizo: amerindios, europeos y africanos, como se demuestra por los strs en el cromosoma «y» . los afroecuatorianos son los más próximos a los guineanos pero están más próximos a los kichwas y a los españoles que lo que lo están los guineanos. con diferentes proporciones de mezcla, el modelo de triple origen propuesto para los mestizos también aplica a los afroecuatorianos. la herencia haplotípica y la gran posibilidad de combinaciones que ofrecen estos marcadores advierte de la posible existencia de composiciones alélicas todavía sin analizar, y de aquellas en las que se desconoce la frecuencia real. la colaboración de todos los laboratorios forenses permitirá seguir ampliando la base de datos para el cromosoma y, de este modo se podrá aumentar la precisión estadística a la hora de interpretar los resultados de la investigación de la individualidad biológica en la rutina forense. los datos obtenidos son de enorma valor antropológico y permitirán trazar mejor la historia de ecuador en busca de los orígnes de los actuales pobladores del nuevo mundo."
6,"inclusiones asintóticas del ln-cubo y de lpn, 0<p<2 en espacios de dimensión finita","se tratan dos cuestiones dentro de la teoría local en espacios de banach . mediante el uso de nuevas desigualdades de desviación, se consiguen inclusiones métricas del cubo y lineales del espacio lpn "
6,"inclusiones asintóticas del ln-cubo y de lpn, 0<p<2 en espacios de dimensión finita","se tratan dos cuestiones dentro de la teoría local en espacios de banach . mediante el uso de nuevas desigualdades de desviación, se consiguen inclusiones métricas del cubo y lineales del espacio lpn "
4,los elementos configuradores del concepto de asociación en derecho español,"con los escasos datos que proporciona el derecho positivo vigente hasta 1998, las aportaciones de doctrina y jurisprudencia, y la observación del tratamiento que recibe esta figura en derecho comparado, se puede realizar un estudio de los elementos que configuran el concepto de asociación en el derecho español, desde una perspectiva que a su vez atienda a la esencia del fenómeno jurídico de la asociación, y a las líneas propuestas por la doctrina y el propio legislador de lege ferenda. ello permitirá deslindar la asociación de figuras afines que aparecen en nuestro sistema y acercarse a muchas cuestiones suscitadas por su regulación jurídica, que en la mayoría de los casos, carecen de respuesta legal adecuada. por otra parte, la vida se ha ido adelantando a la norma (en este caso a la reforma de la norma) y ha ido marcando un camino que a buen seguro, el legislador hará suyo."
0,la contabilidad en la interacción empresa-medio ambiente. su contribución a la gestión medioambiental,"el objetivo de la tesis es investigar las funciones y contribuciones de los contables en la protección del medio ambiente en el ámbito de la gestión empresarial. en la 1ª parte analizamos la relación economía-medio ambiente. la 2ª parte ofrece una visión más pragmática de las funciones específicas de la contabilidad en la consideración del medio ambiente en la gestión, proponiendo algunas técnicas o herramientas de gestión. finalmente en la 3ª parte, se realiza un estudio empírico a empresas de los sectores químico y petrolífero, para contrastar la aplicación de lo anterior. como conclusión general, podemos señalar que el papel desempeñado por la contabilidad en la gestión medioambiental de las empresas es bastante reducido. los contables deben asumir un papel activo aprovechando sus conocimientos de la gestión económico-financiera y desempeñar funciones como diseñar y aplicar de sistemas y técnicas de control, elaborar, presentar y analizar información para la gestión medioambiental. the objective of this research is to investigate possible roles and contributions of the accountants in the protection of the environment in the field of business management. in part 1 we analyze the relationship economy-environment. in part 2 provides a more pragmatic view of the specific functions of accounting in consideration of the environment in the management, offering some technical or management tools. finally the 3rd part, we carry out an empirical study to companies in the chemical and petroleum sector, to discuss the practical implementation proposals made at previous parties. as a conclusion, we note that the role played by accounting in the environmental management of enterprises is fairly low. accountants must assume a more active role using their economic and financial management experience. its main functions: the design and implementation of systems and control techniques, and in the preparation, presentation and analysis of information for the environmental management system. "
4,los elementos configuradores del concepto de asociación en derecho español,"con los escasos datos que proporciona el derecho positivo vigente hasta 1998, las aportaciones de doctrina y jurisprudencia, y la observación del tratamiento que recibe esta figura en derecho comparado, se puede realizar un estudio de los elementos que configuran el concepto de asociación en el derecho español, desde una perspectiva que a su vez atienda a la esencia del fenómeno jurídico de la asociación, y a las líneas propuestas por la doctrina y el propio legislador de lege ferenda. ello permitirá deslindar la asociación de figuras afines que aparecen en nuestro sistema y acercarse a muchas cuestiones suscitadas por su regulación jurídica, que en la mayoría de los casos, carecen de respuesta legal adecuada. por otra parte, la vida se ha ido adelantando a la norma (en este caso a la reforma de la norma) y ha ido marcando un camino que a buen seguro, el legislador hará suyo."
6,"inclusiones asintóticas del ln-cubo y de lpn, 0<p<2 en espacios de dimensión finita","se tratan dos cuestiones dentro de la teoría local en espacios de banach . mediante el uso de nuevas desigualdades de desviación, se consiguen inclusiones métricas del cubo y lineales del espacio lpn "
7,"la comunidad de albarracín en los siglos xvi y xvii (hacienda, elites y poder)","la necesidad de organizar el poblamiento de esta tierra y el aprovechamiento de sus recursos agropastoriles y forestales es la clave que propiciará el nacimiento en la edad media de la comunidad de aldeas de albarracín, al sudoeste de aragón, siguiendo un modelo común al de otras zonas de la península ibérica. los siglos xvi y xvii vendrán a confirmar el desarrollo pleno de esta institución. la tesis contempla cuatro grandes apartados. el primero se acerca al fenómeno de las comunidades de villa y tierra. la parte dedicada a la población ofrece una visión demográfica introductoria, estrechamente ligada al estudio de la hacienda de la comunidad de aldeas, tercera parte del trabajo. la última sección se centra en las elites que ejercen el predominio político, social y económico en la comunidad, en las diferentes estrategias adoptadas por las familias para su permanencia y promoción en el ejercicio del poder, en los mecanismos de acceso al mismo y en la forma en que esas familias gestionan los pequeños y grandes conflictos. el trabajo se completa con una serie de apéndices: fichero onomástico, cuadros genealógicos y documentos transcritos. "
7,"la comunidad de albarracín en los siglos xvi y xvii (hacienda, elites y poder)","la necesidad de organizar el poblamiento de esta tierra y el aprovechamiento de sus recursos agropastoriles y forestales es la clave que propiciará el nacimiento en la edad media de la comunidad de aldeas de albarracín, al sudoeste de aragón, siguiendo un modelo común al de otras zonas de la península ibérica. los siglos xvi y xvii vendrán a confirmar el desarrollo pleno de esta institución. la tesis contempla cuatro grandes apartados. el primero se acerca al fenómeno de las comunidades de villa y tierra. la parte dedicada a la población ofrece una visión demográfica introductoria, estrechamente ligada al estudio de la hacienda de la comunidad de aldeas, tercera parte del trabajo. la última sección se centra en las elites que ejercen el predominio político, social y económico en la comunidad, en las diferentes estrategias adoptadas por las familias para su permanencia y promoción en el ejercicio del poder, en los mecanismos de acceso al mismo y en la forma en que esas familias gestionan los pequeños y grandes conflictos. el trabajo se completa con una serie de apéndices: fichero onomástico, cuadros genealógicos y documentos transcritos. "
7,"la comunidad de albarracín en los siglos xvi y xvii (hacienda, elites y poder)","la necesidad de organizar el poblamiento de esta tierra y el aprovechamiento de sus recursos agropastoriles y forestales es la clave que propiciará el nacimiento en la edad media de la comunidad de aldeas de albarracín, al sudoeste de aragón, siguiendo un modelo común al de otras zonas de la península ibérica. los siglos xvi y xvii vendrán a confirmar el desarrollo pleno de esta institución. la tesis contempla cuatro grandes apartados. el primero se acerca al fenómeno de las comunidades de villa y tierra. la parte dedicada a la población ofrece una visión demográfica introductoria, estrechamente ligada al estudio de la hacienda de la comunidad de aldeas, tercera parte del trabajo. la última sección se centra en las elites que ejercen el predominio político, social y económico en la comunidad, en las diferentes estrategias adoptadas por las familias para su permanencia y promoción en el ejercicio del poder, en los mecanismos de acceso al mismo y en la forma en que esas familias gestionan los pequeños y grandes conflictos. el trabajo se completa con una serie de apéndices: fichero onomástico, cuadros genealógicos y documentos transcritos. "
